id,name,categories,latitude,longitude,review_count,rating,price,zip_code,city,state,country,display_address,display_phone,alias,is_closed,url,lifeline_1,lifeline_2,lifeline_3,lifeline_4,lifeline_5,lifeline_6,lifeline_7,address
l6p5SOJySyZacdHzhS_EuQ,Wendy's,hotdogs,29.72219,-95.35209,16.0,1.5,$,77004.0,Houston,TX,US,"['3710 Scott St', 'Houston, TX 77004']",(713) 842-6077,wendys-houston-2,False,https://www.yelp.com/biz/wendys-houston-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3710 Scott St    
l6t9D-tfUCaPk3EicGtTqA,Mott Wanda Thornton MD,obgyn,29.709159999999997,-95.40203000000001,5.0,4.0,,77030.0,Houston,TX,US,"['6624 Fannin St', 'Ste 1800', 'Houston, TX 77030']",(713) 797-1144,mott-wanda-thornton-md-houston,False,https://www.yelp.com/biz/mott-wanda-thornton-md-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6624 Fannin St Ste 1800  
l7DAFlD94z_uz98xQjxCNw,Houston Digestive Diseases Consultants,gastroenterologist,29.7121785010776,-95.3994565,1.0,1.0,,77030.0,Houston,TX,US,"['6550 Fannin St', 'Ste 2301', 'Houston, TX 77030']",(713) 796-8627,houston-digestive-diseases-consultants-houston-2,False,https://www.yelp.com/biz/houston-digestive-diseases-consultants-houston-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6550 Fannin St Ste 2301  
l7cd7ZCQUmTHZ2RS4HI7fQ,Hacienda La Esperanza,mexican,29.845151901245103,-95.37649536132808,3.0,3.0,,77022.0,Houston,TX,US,"['120 Tidwell Rd', 'Houston, TX 77022']",(713) 697-0093,hacienda-la-esperanza-houston,False,https://www.yelp.com/biz/hacienda-la-esperanza-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120 Tidwell Rd    
l8RNkC4_FV4FhXMeZilNwQ,Bisou,cocktailbars,29.741910999999998,-95.453213,148.0,3.0,$$$,77027.0,Houston,TX,US,"['4444 Westheimer Rd', 'Ste A-120', 'Houston, TX 77027']",(713) 955-3855,bisou-houston-2,False,https://www.yelp.com/biz/bisou-houston-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4444 Westheimer Rd Ste A-120  
l8mblAZ2uIUXIjmAh-4M4A,Luna Pizzeria,pizza,29.7724879794653,-95.3990623776413,201.0,4.5,$$,77007.0,Houston,TX,US,"['107 Yale St', 'Ste 400', 'Houston, TX 77007']",(832) 834-7532,luna-pizzeria-houston-2,False,https://www.yelp.com/biz/luna-pizzeria-houston-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107 Yale St Ste 400  
l9F5DrjcPkfwvaBGfHL8cg,Chase Bank,banks,29.6733007900094,-95.2871583402157,4.0,1.0,,77061.0,Houston,TX,US,"['7545 Bellfort St', 'Houston, TX 77061']",(713) 845-1909,chase-bank-houston-107,False,https://www.yelp.com/biz/chase-bank-houston-107?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7545 Bellfort St    
l9Pnmp2Oj5KOdx5nLQ7JsA,Lola's Depot,divebars,29.7483,-95.39095999999999,135.0,4.0,$,77006.0,Houston,TX,US,"['2327 Grant St', 'Houston, TX 77006']",(713) 528-8342,lolas-depot-houston,False,https://www.yelp.com/biz/lolas-depot-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2327 Grant St    
l9wykMNsUBenuO2mmpTEsw,Suell Douglas M Jr MD,physicians,29.6933594,-95.4029617,2.0,1.0,,77054.0,Houston,TX,US,"['7900 Fannin St', 'Houston, TX 77054']",(713) 630-0660,suell-douglas-m-jr-md-houston,False,https://www.yelp.com/biz/suell-douglas-m-jr-md-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7900 Fannin St    
lAvbZboSHNhztMCwmfUdAg,Cinnabon,bakeries,29.74062,-95.46134,5.0,3.0,$,77056.0,Houston,TX,US,"['5015 Westheimer Rd', 'Ste 1407', 'Houston, TX 77056']",(713) 871-1882,cinnabon-houston-5,False,https://www.yelp.com/biz/cinnabon-houston-5?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5015 Westheimer Rd Ste 1407  
lC0hBATFrYJ53PCyxyDx-Q,Domino's Pizza,pizza,29.7064668324832,-95.4709056469905,24.0,2.5,$,77401.0,Bellaire,TX,US,"['5204 Bissonnet St', 'Bellaire, TX 77401']",(713) 667-0668,dominos-pizza-bellaire-2,False,https://www.yelp.com/biz/dominos-pizza-bellaire-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5204 Bissonnet St    
lCcgkuJbrFHLc-U7CNwR7w,Christy's Donuts,donuts,29.75307,-95.3924,207.0,4.0,$,77019.0,Houston,TX,US,"['1103 W Gray St', 'Houston, TX 77019']",(713) 524-4005,christys-donuts-houston,False,https://www.yelp.com/biz/christys-donuts-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103 W Gray St    
lD5J3zAx3KvvHzeHntl80Q,The Burger Joint,foodtrucks,29.741459999999996,-95.38976,57.0,4.0,$$,77006.0,Houston,TX,US,"['Houston, TX 77006']",(281) 974-2889,the-burger-joint-houston-14,False,https://www.yelp.com/biz/the-burger-joint-houston-14?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     
lDPIXfQVuOXiKdHGp15KIw,Wedgeworth Plumbing,plumbing,29.798135,-95.512073,104.0,4.5,,77055,Houston,TX,US,"['9021 Ruland Rd', 'Unit  5', 'Houston, TX 77055']",(832) 867-5309,wedgeworth-plumbing-houston,False,https://www.yelp.com/biz/wedgeworth-plumbing-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9021 Ruland Rd Unit  5  
lE-ntzB3RNqCA2sByS7rzw,"Orthopaedic Associates, LLP",medcenters,29.7484376,-95.3669451,1.0,5.0,,77002.0,Houston,TX,US,"['1315 St Joseph Parkway At Austin', 'Ste 800', 'Houston, TX 77002']",(713) 650-6900,orthopaedic-associates-llp-houston-9,False,https://www.yelp.com/biz/orthopaedic-associates-llp-houston-9?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1315 St Joseph Parkway At Austin Ste 800  
lE6ljhNuAuWK6rCW_JNqgg,Amigo Energy,electricitysuppliers,29.7358207702637,-95.5209808349609,5.0,1.0,,77063.0,Houston,TX,US,"['Houston, TX 77063']",(281) 201-1079,amigo-energy-houston-9,False,https://www.yelp.com/biz/amigo-energy-houston-9?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     
lEx-aje8GMc5O3nUyIGXWQ,Sushigami,,29.7405393,-95.46364859999998,0.0,0.0,,77056.0,Houston,TX,US,"['5085 Westheimer Rd', 'Ste A14590', 'Houston, TX 77056']",000-000-000,sushigami-houston,False,https://www.yelp.com/biz/sushigami-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5085 Westheimer Rd Ste A14590  
lFYt-jmV4_1L8vHsPdK_rQ,Jack in the Box,hotdogs,29.7700729370117,-95.40975952148442,43.0,2.0,$,77007.0,Houston,TX,US,"['909 Shepherd Dr', 'Houston, TX 77007']",(713) 861-0335,jack-in-the-box-houston-83,False,https://www.yelp.com/biz/jack-in-the-box-houston-83?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909 Shepherd Dr    
lGCJamWkprTqJlGHCpM2Qw,Joe's Deli,delis,29.7381152,-95.437999,9.0,2.5,$,77027.0,Houston,TX,US,"['3729 W Alabama St', 'Ste C', 'Houston, TX 77027']",(713) 621-3128,joes-deli-houston-2,False,https://www.yelp.com/biz/joes-deli-houston-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3729 W Alabama St Ste C  
lGk8A0S7FFAqEbmxTgWlcw,The Dogwood,bars,29.7494171216674,-95.37823427587679,305.0,2.5,$$,77006.0,Houston,TX,US,"['2403 Bagby St', 'Houston, TX 77006']",(281) 501-9075,the-dogwood-houston,False,https://www.yelp.com/biz/the-dogwood-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2403 Bagby St    
lH48uEeGyvG7oXvix4cLDg,Neptune Society,funeralservices,34.148646,-118.43093400000001,72.0,2.5,,91423.0,Sherman Oaks,CA,US,"['4312 Woodman Ave', 'Fl 3', 'Sherman Oaks, CA 91423']",(818) 946-2022,neptune-society-sherman-oaks-4,False,https://www.yelp.com/biz/neptune-society-sherman-oaks-4?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4312 Woodman Ave Fl 3  
lHG3LXix8pPUwXWlEgWPWw,Mr Sizzles Curbside,foodtrucks,29.7475017,-95.35847840000001,39.0,4.0,$$,77007.0,Houston,TX,US,"['1219 Sheperd', 'Houston, TX 77007']",(832) 781-0967,mr-sizzles-curbside-houston,False,https://www.yelp.com/biz/mr-sizzles-curbside-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1219 Sheperd    
lJNQ5VUVcEE733dYYQwaIg,M3 Pizza,pizza,29.705232000000002,-95.441753,52.0,4.5,$,77025.0,Houston,TX,US,"['4009 Bellaire Blvd', 'Houston, TX 77025']",(713) 505-1505,m3-pizza-houston,False,https://www.yelp.com/biz/m3-pizza-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4009 Bellaire Blvd    
lK6QzirpYrfBY-7PmMq4jg,Dermatology & Laser Surgery Center,dermatology,29.7150674,-95.39736070000001,26.0,3.5,,77030.0,Houston,TX,US,"['6400 Fannin St', 'Ste 2720', 'Houston, TX 77030']",(713) 900-3900,dermatology-and-laser-surgery-center-houston-4,False,https://www.yelp.com/biz/dermatology-and-laser-surgery-center-houston-4?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6400 Fannin St Ste 2720  
lKB2Aqrq9m8nqLAioForpg,David Hicks Plumbing,plumbing,29.744515999999997,-95.409065,23.0,3.0,,77019,Houston,TX,US,"['2402 Brun St', 'Houston, TX 77019']",(713) 528-0141,david-hicks-plumbing-houston,False,https://www.yelp.com/biz/david-hicks-plumbing-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2402 Brun St    
lKNWKUj3WctYdlTexEBK3g,Unos P'nches Tacos,mexican,29.804145666670298,-95.3778756782413,169.0,4.5,$,77009.0,Houston,TX,US,"['1402 Northwood St', 'Houston, TX 77009']",(713) 505-1218,unos-pnches-tacos-houston,False,https://www.yelp.com/biz/unos-pnches-tacos-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1402 Northwood St    
lKhKwMkelgEMJx_Z_D45JA,SusieCakes,cupcakes,29.715705,-95.417633,94.0,4.0,$,77005.0,Houston,TX,US,"['2563 Amherst St', 'Houston, TX 77005']",(713) 521-2253,susiecakes-houston-2,False,https://www.yelp.com/biz/susiecakes-houston-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2563 Amherst St    
lMZ_SovsgcqQcg9-jssHvg,Asanebo,sushi,34.1435826339552,-118.391860322754,548.0,4.0,$$$$,91604,Studio City,CA,US,"['11941 Ventura Blvd', 'Studio City, CA 91604']",(818) 760-3348,asanebo-studio-city,False,https://www.yelp.com/biz/asanebo-studio-city?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11941 Ventura Blvd    
lNCP2nIgIrnKvSL9VGtxag,Pho Long,vietnamese,29.80555,-95.45943,105.0,4.0,$,77092,Houston,TX,US,"['2021 Mangum Rd', 'Houston, TX 77092']",(713) 686-6408,pho-long-houston-2,False,https://www.yelp.com/biz/pho-long-houston-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021 Mangum Rd    
lNdvz8ZwwAo54De43gF8fg,Mannie's Seafood,seafood,29.669366999999998,-95.263426,118.0,4.0,$$,77017,Houston,TX,US,"['8520 Gulf Fwy', 'Houston, TX 77017']",(713) 641-5003,mannies-seafood-houston,False,https://www.yelp.com/biz/mannies-seafood-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8520 Gulf Fwy    
lO-5DIMkbSW53jHFl8qLqA,Texas Woman's University,collegeuniv,29.7085396,-95.4020732,6.0,3.0,,77030.0,Houston,TX,US,"['6700 Fannin St', 'Houston, TX 77030']",(713) 794-2000,texas-womans-university-houston-2,False,https://www.yelp.com/biz/texas-womans-university-houston-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6700 Fannin St    
lOudnTOyI1UblLqnLXMLRQ,Hallman Grady L MD,hospitals,29.7074445,-95.4018366,1.0,1.0,,77030.0,Houston,TX,US,"['1101 Bates Ave', 'Houston, TX 77030']",(832) 355-4900,hallman-grady-l-md-houston,False,https://www.yelp.com/biz/hallman-grady-l-md-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1101 Bates Ave    
lOwZ8y5aki-Rx5PN2NX1EQ,Spice Season,asianfusion,34.13955,-118.37903,401.0,4.5,$$,91604,Studio City,CA,US,"['11402 Ventura Blvd', 'Studio City, CA 91604']",(818) 766-8686,spice-season-studio-city-2,False,https://www.yelp.com/biz/spice-season-studio-city-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11402 Ventura Blvd    
lQ45CgU4TSJXS82og23U1w,Heights Funeral Home,funeralservices,29.79506,-95.39824,3.0,5.0,,77008.0,Houston,TX,US,"['1317 Heights Blvd', 'Houston, TX 77008']",(713) 862-8844,heights-funeral-home-houston,False,https://www.yelp.com/biz/heights-funeral-home-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1317 Heights Blvd    
lRBDNzxfsmin3tSxBwk2HQ,Nickel Sandwich Grill,bbq,29.776690000000002,-95.3148,55.0,4.0,$,77020.0,Houston,TX,US,"['5601 Lyons Ave', 'Houston, TX 77020']",(713) 674-8020,nickel-sandwich-grill-houston,False,https://www.yelp.com/biz/nickel-sandwich-grill-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5601 Lyons Ave    
lREL7cTnuJ5PgsWzpQXJ0g,Kolache Shoppe,bakeries,29.7325297,-95.4405447,172.0,4.5,$,77027,Houston,TX,US,"['3945 Richmond Ave', 'Houston, TX 77027']",(713) 626-4580,kolache-shoppe-houston,False,https://www.yelp.com/biz/kolache-shoppe-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3945 Richmond Ave    
lRJxabaXsGh8qPjcfUNs5g,Mama's Oven,soulfood,29.6840393543243,-95.4223664849997,198.0,3.5,$$,77025.0,Houston,TX,US,"['9295 S Main St', 'Houston, TX 77025']",(713) 661-3656,mamas-oven-houston,False,https://www.yelp.com/biz/mamas-oven-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9295 S Main St    
lSfssXQ-QcGEEquGETfEgw,Jarolimek Lubor MD,physicians,29.72194480896,-95.37799072265621,6.0,3.0,,77004.0,Houston,TX,US,"['2121 Oakdale St', 'Houston, TX 77004']",(713) 522-2222,jarolimek-lubor-md-houston,False,https://www.yelp.com/biz/jarolimek-lubor-md-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2121 Oakdale St    
lTpmAqyDdEWnCC9w2xwvUQ,Indigo,southern,29.83778,-95.36848,30.0,4.5,,77022.0,Houston,TX,US,"['517 Berry Rd', 'Houston, TX 77022']",(832) 582-6388,indigo-houston-2,False,https://www.yelp.com/biz/indigo-houston-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517 Berry Rd    
lUGAljzvSp3rwjCeflzZ9g,The Jung Center,specialed,29.726839000000002,-95.39120390000001,11.0,4.5,,77006.0,Houston,TX,US,"['5200 Montrose Blvd', 'Houston, TX 77006']",(713) 524-8253,the-jung-center-houston,False,https://www.yelp.com/biz/the-jung-center-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200 Montrose Blvd    
lU_Qhi2jCThayTow1OBgsg,Carl Lewis International Track & Field Complex,stadiumsarenas,29.7260723742762,-95.34777693450451,1.0,4.0,,77004,Houston,TX,US,"['3100 Cullen Blvd', 'University of Houston', 'Houston, TX 77004']",(713) 743-1000,carl-lewis-international-track-and-field-complex-houston,False,https://www.yelp.com/biz/carl-lewis-international-track-and-field-complex-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3100 Cullen Blvd   University of Houston
lV9bIoEewq4n3ntWiLK7mg,"Prostate Laser Center, PLLC",physicians,29.709159999999997,-95.40203000000001,10.0,5.0,,77030.0,Houston,TX,US,"['6624 Fannin St', 'Ste 2580', 'Houston, TX 77030']",(713) 904-4014,prostate-laser-center-pllc-houston-3,False,https://www.yelp.com/biz/prostate-laser-center-pllc-houston-3?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6624 Fannin St Ste 2580  
lVYLaOxRYK2my0awWL8whg,Jack's Classic Hamburgers,burgers,34.1572776,-118.3784043,300.0,3.5,$,91602,North Hollywood,CA,US,"['11375 Riverside Dr', 'North Hollywood, CA 91602']",(818) 761-4599,jacks-classic-hamburgers-north-hollywood,False,https://www.yelp.com/biz/jacks-classic-hamburgers-north-hollywood?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11375 Riverside Dr    
lVyxUuDgXtFqbAdGftiAPw,Skyline Deli 3,cafeteria,29.8051586151123,-95.4488067626953,2.0,2.0,,77092.0,Houston,TX,US,"['2950 North Lp W', 'Houston, TX 77092']",(713) 681-3232,skyline-deli-3-houston,False,https://www.yelp.com/biz/skyline-deli-3-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2950 North Lp W    
lWGeknw_8vdZ7Eav_xykVA,Domino's Pizza,pizza,29.8013951,-95.4343026,30.0,3.0,$,77008.0,Houston,TX,US,"['1910 W 18th St', 'Houston, TX 77008']",(713) 861-0141,dominos-pizza-houston-86,False,https://www.yelp.com/biz/dominos-pizza-houston-86?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1910 W 18th St    
lWHKAQnCB81-vc7tGIohgg,Texaco,servicestations,29.74757,-95.37042,1.0,1.0,,77002.0,Houston,TX,US,"['2111 Fannin St', 'Houston, TX 77002']",(713) 425-4564,texaco-houston-27,False,https://www.yelp.com/biz/texaco-houston-27?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2111 Fannin St    
lXJAor0yAsjgV33noUD8iA,Kroger Fuel Center,servicestations,29.828384399999997,-95.43171690000001,4.0,4.0,,77018.0,Houston,TX,US,"['1352 W 43rd St', 'Houston, TX 77018']",000-000-000,kroger-fuel-center-houston-4,False,https://www.yelp.com/biz/kroger-fuel-center-houston-4?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1352 W 43rd St    
lXXRM94hPvo0zS7UpE1mlg,Holocaust Museum Houston,museums,29.671389,-95.413827,90.0,4.5,,77054.0,Houston,TX,US,"['9220 Kirby Dr', 'Ste 100', 'Houston, TX 77054']",(713) 527-1634,holocaust-museum-houston-houston,False,https://www.yelp.com/biz/holocaust-museum-houston-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9220 Kirby Dr Ste 100  
